sch_state,consulate_country,consulate_city,applications,uniform_visas_issued,mevs_issued,mevs_share,rejected,rejection_rate,decisions
Lithuania,RUSSIAN FEDERATION,SOVETSK,,,"10,202",85.10%,26.0,,
Lithuania,RUSSIAN FEDERATION,ST. PETERSBURG,,,"11,029",84.70%,225.0,,
Lithuania,SOUTH AFRICA,PRETORIA,214.0,170.0,91,53.50%,42.0,0.19811320754716982,212.0
Lithuania,SWEDEN,STOCKHOLM,5.0,4.0,4,100.00%,0.0,0.0,4.0
Lithuania,TURKEY,ANKARA,,,576,56.70%,157.0,,
Lithuania,UKRAINE,KYIV,,,"3,672",71.20%,178.0,,
Lithuania,UNITED KINGDOM,LONDON,572.0,562.0,270,48.00%,10.0,0.017482517482517484,572.0
Lithuania,USA,"CHICAGO, IL",859.0,853.0,453,53.10%,1.0,0.00117096018735363,854.0
Lithuania,USA,"LOS ANGELES, CA",60.0,58.0,38,65.50%,2.0,0.03333333333333333,60.0
Lithuania,USA,"NEW YORK, NY",83.0,76.0,53,69.70%,7.0,0.08433734939759036,83.0
Lithuania,USA,"WASHINGTON, DC",35.0,34.0,23,67.60%,1.0,0.02857142857142857,35.0
Luxembourg,AUSTRIA,VIENNA,2.0,2.0,2,100.00%,0.0,0.0,2.0
Luxembourg,BELGIUM,BRUSSELS,4.0,2.0,1,50.00%,2.0,0.5,4.0
Luxembourg,CHINA,BEIJING,,,613,49.20%,21.0,,
Luxembourg,CHINA,SHANGHAI,971.0,931.0,605,65.00%,40.0,0.0411946446961895,971.0
Luxembourg,CZECH REPUBLIC,PRAGUE,2.0,2.0,1,50.00%,0.0,0.0,2.0
Luxembourg,FRANCE,PARIS,3.0,3.0,2,66.70%,0.0,0.0,3.0
Luxembourg,GERMANY,BERLIN,3.0,2.0,0,0,1.0,0.3333333333333333,3.0
Luxembourg,GREECE,ATHENS,4.0,4.0,4,100.00%,0.0,0.0,4.0
Luxembourg,INDIA,NEW DELHI,,,"1,960",92.40%,161.0,,
Luxembourg,ITALY,ROME,31.0,27.0,2,7.40%,4.0,0.12903225806451613,31.0
Luxembourg,JAPAN,TOKYO,23.0,22.0,2,9.10%,1.0,0.043478260869565216,23.0
Luxembourg,LUXEMBOURG,LUXEMBOURG,39.0,37.0,24,64.90%,2.0,0.05128205128205128,39.0
Luxembourg,NETHERLANDS,THE HAGUE,2.0,1.0,1,100.00%,1.0,0.5,2.0
Luxembourg,POLAND,WARSAW,13.0,13.0,7,53.80%,0.0,0.0,13.0
Luxembourg,PORTUGAL,LISBON,6.0,5.0,4,80.00%,1.0,0.16666666666666666,6.0
Luxembourg,RUSSIAN FEDERATION,MOSCOW,,,"2,528",89.90%,43.0,,
Luxembourg,SPAIN,MADRID,1.0,1.0,0,0,0.0,0.0,1.0
Luxembourg,SWITZERLAND,BERN,6.0,6.0,0,0,0.0,0.0,6.0
Luxembourg,THAILAND,BANGKOK,463.0,450.0,209,46.40%,13.0,0.028077753779697623,463.0
Luxembourg,TURKEY,ANKARA,,,"1,365",97.60%,37.0,,
Luxembourg,UNITED ARAB EMIRATES,ABU DHABI,433.0,377.0,304,80.60%,56.0,0.12933025404157045,433.0
Luxembourg,UNITED KINGDOM,LONDON,528.0,519.0,405,78.00%,9.0,0.017045454545454544,528.0
Luxembourg,USA,"NEW YORK, NY",162.0,159.0,155,97.50%,3.0,0.018518518518518517,162.0
Luxembourg,USA,"SAN FRANCISCO, CA",254.0,252.0,2,0.80%,2.0,0.007874015748031496,254.0
Luxembourg,USA,"WASHINGTON, DC",75.0,71.0,69,97.20%,4.0,0.05333333333333334,75.0
Malta,ALGERIA,ALGIERS,,433.0,148,34.20%,,,
Malta,AUSTRALIA,CANBERRA,3.0,3.0,2,66.70%,0.0,0.0,3.0
Malta,AUSTRALIA,MELBOURNE,23.0,22.0,0,0,0.0,0.0,22.0
Malta,AUSTRALIA,SYDNEY,20.0,23.0,2,8.70%,0.0,0.0,23.0
Malta,CANADA,TORONTO,60.0,50.0,5,10.00%,6.0,0.10714285714285714,56.0
Malta,CHINA,BEIJING,,,568,19.40%,918.0,,
Malta,CHINA,SHANGHAI,,,110,4.90%,375.0,,
Malta,EGYPT,CAIRO,983.0,796.0,61,7.70%,161.0,0.16823406478578892,957.0
Malta,INDIA,NEW DELHI,,,863,32.80%,809.0,,
Malta,IRELAND,DUBLIN,199.0,196.0,113,57.70%,1.0,0.005076142131979695,197.0
Malta,ISRAEL,TEL AVIV,193.0,171.0,108,63.20%,26.0,0.1319796954314721,197.0
Malta,KUWAIT,KUWAIT,233.0,216.0,200,92.60%,15.0,0.06493506493506493,231.0
Malta,POLAND,WARSAW,1.0,1.0,0,0,0.0,0.0,1.0
Malta,RUSSIAN FEDERATION,MOSCOW,,,"1,298",17.30%,33.0,,
Malta,SAUDI ARABIA,RIYADH,895.0,766.0,597,77.90%,97.0,0.11239860950173812,863.0
Malta,SPAIN,MADRID,0.0,3.0,3,100.00%,0.0,0.0,3.0
Malta,TUNISIA,TUNIS,977.0,768.0,386,50.30%,203.0,0.2090628218331617,971.0
Malta,TURKEY,ANKARA,1.0,1.0,1,100.00%,0.0,0.0,1.0
Malta,TURKEY,ISTANBUL,,,"1,923",57.20%,259.0,,
Malta,UNITED ARAB EMIRATES,ABU DHABI,140.0,90.0,23,25.60%,46.0,0.3382352941176471,136.0
Malta,UNITED ARAB EMIRATES,DUBAI,,782.0,451,57.70%,434.0,0.3569078947368421,1216.0
Malta,UNITED KINGDOM,LONDON,,,673,37.80%,0.0,,
Malta,USA,"NEW YORK, NY",75.0,69.0,19,27.50%,0.0,0.0,69.0
Malta,USA,"WASHINGTON, DC",109.0,105.0,57,54.30%,2.0,0.018691588785046728,107.0
Netherlands,AFGHANISTAN,KABUL,167.0,161.0,26,16.10%,0.0,0.0,161.0
Netherlands,ALGERIA,ALGIERS,,,"2,166",79.80%,,,
Netherlands,ANGOLA,LUANDA,556.0,329.0,312,94.80%,215.0,0.3952205882352941,544.0
Netherlands,ARGENTINA,BUENOS AIRES,40.0,37.0,34,91.90%,2.0,0.05128205128205128,39.0
Netherlands,AUSTRALIA,SYDNEY,,996.0,971,97.50%,117.0,0.10512129380053908,1113.0
Netherlands,BAHRAIN,MANAMA,3.0,0.0,0,0,3.0,1.0,3.0
Netherlands,BANGLADESH,DHAKA,11.0,11.0,9,81.80%,0.0,0.0,11.0
Netherlands,BENIN,COTONOU,310.0,213.0,189,88.70%,89.0,0.2947019867549669,302.0
Netherlands,BOSNIA AND HERZEGOVINA,SARAJEVO,85.0,59.0,48,81.40%,26.0,0.3058823529411765,85.0
Netherlands,BRAZIL,SAO PAULO,89.0,70.0,65,92.90%,17.0,0.19540229885057472,87.0
Netherlands,BULGARIA,SOFIA,173.0,128.0,109,85.20%,35.0,0.2147239263803681,163.0
Netherlands,CANADA,OTTAWA,440.0,430.0,414,96.30%,5.0,0.011494252873563218,435.0
Netherlands,CANADA,TORONTO,741.0,703.0,669,95.20%,27.0,0.036986301369863014,730.0
Netherlands,CANADA,VANCOUVER,534.0,522.0,510,97.70%,8.0,0.01509433962264151,530.0
Netherlands,CHILE,SANTIAGO DE CHILE,45.0,33.0,33,100.00%,11.0,0.25,44.0
Netherlands,CHINA,BEIJING,,,"29,851",77.40%,,,
Netherlands,CHINA,CHENGDU,,,"1,783",97.10%,23.0,,
Netherlands,CHINA,GUANGZHOU (CANTON),,,"8,033",85.90%,432.0,,
Netherlands,CHINA,SHANGHAI,,,"14,993",75.80%,542.0,,
Netherlands,CHINA,SHENYANG,,,"1,342",97.00%,80.0,,
Netherlands,CHINA,WUHAN,864.0,793.0,723,91.20%,64.0,0.07467911318553092,857.0
Netherlands,COLOMBIA,BOGOTA,29.0,27.0,23,85.20%,1.0,0.03571428571428571,28.0
Netherlands,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,21.0,14.0,5,35.70%,1.0,0.06666666666666667,15.0
Netherlands,COSTA RICA,SAN JOSE,22.0,20.0,19,95.00%,0.0,0.0,20.0
Netherlands,CROATIA,ZAGREB,36.0,25.0,17,68.00%,10.0,0.2857142857142857,35.0
Netherlands,CUBA,HAVANA,,959.0,510,53.20%,523.0,0.35290148448043185,1482.0
Netherlands,CYPRUS,NICOSIA,19.0,0.0,0,0,14.0,1.0,14.0
Netherlands,CZECH REPUBLIC,PRAGUE,4.0,3.0,2,66.70%,0.0,0.0,3.0
Netherlands,DOMINICAN REPUBLIC,SANTO DOMINGO,,,"1,033",57.00%,843.0,,
Netherlands,EGYPT,CAIRO,,,"8,543",99.60%,,,
Netherlands,ETHIOPIA,ADDIS ABEBA,,,"1,542",92.80%,377.0,,
Netherlands,FINLAND,HELSINKI,2.0,2.0,2,100.00%,0.0,0.0,2.0
Netherlands,FRANCE,PARIS,2.0,1.0,1,100.00%,1.0,0.5,2.0
Netherlands,GEORGIA,TBILISSI,693.0,254.0,158,62.20%,408.0,0.6163141993957704,662.0
Netherlands,GERMANY,BERLIN,1.0,0.0,0,0,1.0,1.0,1.0
Netherlands,GHANA,ACCRA,,,"9,225",86.00%,,,
Netherlands,GREECE,ATHENS,29.0,18.0,2,11.10%,4.0,0.18181818181818182,22.0
Netherlands,HONG KONG S.A.R.,HONG KONG,781.0,745.0,743,99.70%,25.0,0.032467532467532464,770.0
Netherlands,HUNGARY,BUDAPEST,6.0,5.0,4,80.00%,0.0,0.0,5.0
Netherlands,INDIA,BANGALORE,,,"12,710",90.50%,,,
Netherlands,INDIA,CHENNAI,,,"6,807",90.20%,593.0,,
Netherlands,INDIA,KOLKATA,,,"3,104",89.80%,294.0,,
Netherlands,INDIA,MUMBAI,,,"21,266",94.10%,,,
Netherlands,INDIA,NEW DELHI,,,"22,262",89.00%,,,
Netherlands,INDONESIA,JAKARTA,,,"38,384",99.80%,,,
Netherlands,IRAN,TEHERAN,,,"18,496",99.70%,,,
Netherlands,IRAQ,BAGHDAD,750.0,615.0,609,99.00%,117.0,0.1598360655737705,732.0
Netherlands,IRAQ,ERBIL,577.0,386.0,385,99.70%,166.0,0.3007246376811594,552.0
Netherlands,IRELAND,DUBLIN,,,"3,113",99.80%,14.0,,
Netherlands,ISRAEL,TEL AVIV,304.0,220.0,219,99.50%,72.0,0.2465753424657534,292.0
Netherlands,ITALY,ROME,2.0,1.0,1,100.00%,0.0,0.0,1.0
Netherlands,JAPAN,TOKYO,720.0,665.0,656,98.60%,44.0,0.06205923836389281,709.0
Netherlands,JORDAN,AMMAN,,,"4,585",99.90%,,,
Netherlands,KAZAKHSTAN,ASTANA,5.0,5.0,4,80.00%,0.0,0.0,5.0
Netherlands,KENYA,NAIROBI,,,"4,021",99.40%,280.0,,
Netherlands,KUWAIT,KUWAIT,,,"13,598",99.90%,503.0,,
Netherlands,LEBANON,BEIRUT,,,"4,030",99.60%,853.0,,
Netherlands,LUXEMBOURG,LUXEMBOURG,1.0,0.0,0,0,0.0,,0.0
Netherlands,MALAYSIA,KUALA LUMPUR,,636.0,602,94.70%,291.0,0.313915857605178,927.0
Netherlands,MALI,BAMAKO,,906.0,753,83.10%,,,
Netherlands,MEXICO,MEXICO CITY,190.0,167.0,156,93.40%,16.0,0.08743169398907104,183.0
Netherlands,MOROCCO,CASABLANCA,1.0,0.0,0,0,1.0,1.0,1.0
Netherlands,MOROCCO,NADOR,,,"8,796",86.70%,,,
Netherlands,MOROCCO,RABAT,,,"8,985",84.90%,,,
Netherlands,MOZAMBIQUE,MAPUTO,924.0,823.0,823,100.00%,65.0,0.0731981981981982,888.0
Netherlands,MYANMAR,YANGON,,,736,58.60%,134.0,,
Netherlands,NEPAL,KATHMANDU,,973.0,695,71.40%,633.0,0.3941469489414695,1606.0
Netherlands,NETHERLANDS,ARUBA,104.0,96.0,40,41.70%,2.0,0.02040816326530612,98.0
Netherlands,NETHERLANDS,THE HAGUE,502.0,482.0,375,77.80%,4.0,0.00823045267489712,486.0
Netherlands,NETHERLANDS,WILLEMSTAD (CURACAO),328.0,295.0,116,39.30%,28.0,0.08668730650154799,323.0
Netherlands,NEW ZEALAND,WELLINGTON,433.0,393.0,389,99.00%,26.0,0.06205250596658711,419.0
Netherlands,NORTH MACEDONIA,SKOPJE,89.0,65.0,57,87.70%,16.0,0.19753086419753085,81.0
Netherlands,OMAN,MUSCAT,,,"8,748",99.90%,469.0,,
Netherlands,PAKISTAN,ISLAMABAD,,,"4,900",82.40%,,,
Netherlands,PAKISTAN,KARACHI,,,"1,437",84.50%,712.0,,
Netherlands,PALESTINIAN AUTHORITY,RAMALLAH,514.0,371.0,370,99.70%,126.0,0.2535211267605634,497.0
Netherlands,PERU,LIMA,85.0,75.0,63,84.00%,9.0,0.10714285714285714,84.0
Netherlands,PHILIPPINES,MANILA,,,"39,369",99.50%,,,
Netherlands,POLAND,WARSAW,4.0,2.0,2,100.00%,0.0,0.0,2.0
Netherlands,PORTUGAL,LISBON,2.0,2.0,2,100.00%,0.0,0.0,2.0
Netherlands,QATAR,DOHA,,,"5,045",99.90%,,,
Netherlands,ROMANIA,BUCHAREST,447.0,411.0,361,87.80%,33.0,0.07432432432432433,444.0
Netherlands,RUSSIAN FEDERATION,MOSCOW,,,"29,342",83.10%,,,
Netherlands,RUSSIAN FEDERATION,NOVOSIBIRSK,,,"1,424",74.20%,66.0,,
Netherlands,RUSSIAN FEDERATION,ROSTOV,,,"1,073",79.30%,85.0,,
Netherlands,RUSSIAN FEDERATION,ST. PETERSBURG,,,"3,038",91.00%,139.0,,
Netherlands,RUSSIAN FEDERATION,YEKATERINBURG,,,"1,242",72.30%,42.0,,
Netherlands,RWANDA,KIGALI,3.0,3.0,3,100.00%,0.0,0.0,3.0
Netherlands,SAUDI ARABIA,JEDDAH,,,"1,705",99.90%,359.0,,
Netherlands,SAUDI ARABIA,RIYADH,,,"10,517",99.90%,,,
Netherlands,SENEGAL,DAKAR,,979.0,849,86.70%,,,
Netherlands,SERBIA,BELGRADE,71.0,58.0,54,93.10%,13.0,0.18309859154929578,71.0
Netherlands,SINGAPORE,SINGAPORE,,,"2,940",99.40%,98.0,,
Netherlands,SLOVAKIA,BRATISLAVA,2.0,0.0,0,0,0.0,,0.0
Netherlands,SLOVENIA,LJUBLJANA,1.0,1.0,0,0,0.0,0.0,1.0
Netherlands,SOUTH AFRICA,CAPE TOWN,,,"7,214",100.00%,118.0,,
Netherlands,SOUTH AFRICA,DURBAN,,,"2,298",100.00%,71.0,,
Netherlands,SOUTH AFRICA,JOHANNESBURG,,,"5,110",100.00%,102.0,,
Netherlands,SOUTH AFRICA,PRETORIA,,,"6,609",100.00%,175.0,,
Netherlands,SOUTH KOREA,SEOUL,237.0,190.0,185,97.40%,45.0,0.19148936170212766,235.0
Netherlands,SRI LANKA,COLOMBO,6.0,5.0,3,60.00%,1.0,0.16666666666666666,6.0
Netherlands,SUDAN,KHARTOUM,,,"1,144",88.80%,476.0,,
Netherlands,SURINAME,PARAMARIBO,,,"15,215",99.50%,,,
Netherlands,SWEDEN,STOCKHOLM,24.0,20.0,17,85.00%,1.0,0.047619047619047616,21.0
Netherlands,TAIWAN,TAIPEI,121.0,116.0,116,100.00%,1.0,0.008547008547008548,117.0
Netherlands,TANZANIA,DAR ES SALAAM,,902.0,899,99.70%,164.0,0.15384615384615385,1066.0
Netherlands,THAILAND,BANGKOK,,,"13,253",99.60%,,,
Netherlands,TRINIDAD AND TOBAGO,PORT OF SPAIN,76.0,59.0,55,93.20%,16.0,0.21333333333333335,75.0
Netherlands,TUNISIA,TUNIS,,,"3,419",96.50%,,,
Netherlands,TURKEY,ANKARA,,,"9,886",68.60%,,,
Netherlands,TURKEY,ISTANBUL,,,"32,631",76.40%,,,
Netherlands,TURKEY,IZMIR,,,"3,921",70.50%,657.0,,
Netherlands,UGANDA,KAMPALA,,,"1,873",98.20%,673.0,,
Netherlands,UKRAINE,KYIV,,,"1,607",83.00%,408.0,,
Netherlands,UNITED ARAB EMIRATES,ABU DHABI,,,"3,653",99.90%,955.0,,
Netherlands,UNITED ARAB EMIRATES,DUBAI,,,"11,265",99.80%,,,
Netherlands,UNITED KINGDOM,EDINBURGH,,,"1,353",98.80%,7.0,,
Netherlands,UNITED KINGDOM,LONDON,,,"14,780",99.60%,74.0,,
Netherlands,UNITED KINGDOM,MANCHESTER,,,"1,190",99.70%,5.0,,
Netherlands,USA,"CHICAGO, IL",,,"1,708",97.50%,36.0,,
Netherlands,USA,"HOUSTON, TX",,,"1,057",98.40%,40.0,,
Netherlands,USA,"MIAMI, FL",679.0,639.0,629,98.40%,25.0,0.03765060240963856,664.0
Netherlands,USA,"NEW YORK, NY",,,"2,288",98.70%,35.0,,
Netherlands,USA,"SAN FRANCISCO, CA",,,"1,994",97.60%,20.0,,
Netherlands,USA,"WASHINGTON, DC",,,"1,637",96.70%,55.0,,
Netherlands,VENEZUELA,CARACAS,16.0,13.0,12,92.30%,2.0,0.13333333333333333,15.0
Netherlands,VIETNAM,HANOI,,,979,60.10%,280.0,,
Netherlands,VIETNAM,HO CHI MINH,,,"1,575",42.50%,859.0,,
Netherlands,ZIMBABWE,HARARE,,981.0,976,99.50%,83.0,0.07800751879699248,1064.0
Norway,AFGHANISTAN,KABUL,38.0,37.0,11,29.70%,1.0,0.02631578947368421,38.0
Norway,ALGERIA,ALGIERS,378.0,188.0,76,40.40%,190.0,0.5026455026455027,378.0
Norway,ANGOLA,LUANDA,189.0,127.0,29,22.80%,62.0,0.328042328042328,189.0
Norway,ARGENTINA,BUENOS AIRES,4.0,4.0,1,25.00%,0.0,0.0,4.0
Norway,AUSTRALIA,CANBERRA,366.0,350.0,79,22.60%,16.0,0.04371584699453552,366.0
Norway,AUSTRIA,VIENNA,-1.0,1.0,1,100.00%,0.0,0.0,1.0
Norway,AZERBAIJAN,BAKU,211.0,175.0,71,40.60%,36.0,0.17061611374407584,211.0
Norway,BOSNIA AND HERZEGOVINA,SARAJEVO,6.0,6.0,3,50.00%,0.0,0.0,6.0
Norway,BRAZIL,BRASILIA,3.0,3.0,0,0,0.0,0.0,3.0
Norway,BRAZIL,RIO DE JANEIRO,7.0,3.0,2,66.70%,4.0,0.5714285714285714,7.0
Norway,CHINA,BEIJING,,,"1,916",6.80%,391.0,,
Norway,CHINA,GUANGZHOU (CANTON),,,425,3.90%,154.0,,
Norway,CHINA,SHANGHAI,,,846,3.10%,141.0,,
Norway,CROATIA,ZAGREB,4.0,3.0,1,33.30%,1.0,0.25,4.0
Norway,CUBA,HAVANA,-7.0,7.0,0,0,0.0,0.0,7.0
Norway,EGYPT,CAIRO,561.0,487.0,148,30.40%,74.0,0.1319073083778966,561.0
Norway,ETHIOPIA,ADDIS ABEBA,-3.0,5.0,0,0,2.0,0.2857142857142857,7.0
Norway,GERMANY,BERLIN,-1.0,1.0,0,0,0.0,0.0,1.0
Norway,GHANA,ACCRA,,702.0,168,23.90%,786.0,0.5282258064516129,1488.0
Norway,GREECE,ATHENS,2.0,2.0,1,50.00%,0.0,0.0,2.0
Norway,INDIA,NEW DELHI,,,"2,554",16.20%,,,
Norway,INDONESIA,JAKARTA,,,472,10.30%,4.0,,
Norway,IRAN,TEHERAN,,,161,13.30%,592.0,,
Norway,ISRAEL,TEL AVIV,24.0,21.0,2,9.50%,3.0,0.125,24.0
Norway,ITALY,ROME,0.0,0.0,0,0,0.0,,0.0
Norway,JAPAN,TOKYO,253.0,239.0,32,13.40%,14.0,0.05533596837944664,253.0
Norway,JORDAN,AMMAN,269.0,219.0,48,21.90%,50.0,0.18587360594795538,269.0
Norway,KENYA,NAIROBI,,855.0,80,9.40%,208.0,0.19567262464722485,1063.0
Norway,KOSOVO,PRISTINA,,32.0,32,100.00%,468.0,,
Norway,LEBANON,BEIRUT,489.0,404.0,239,59.20%,85.0,0.1738241308793456,489.0
Norway,MALAWI,LILONGWE,132.0,121.0,17,14.00%,11.0,0.08333333333333333,132.0
Norway,MOZAMBIQUE,MAPUTO,258.0,245.0,53,21.60%,13.0,0.050387596899224806,258.0
Norway,NETHERLANDS,THE HAGUE,1.0,1.0,1,100.00%,0.0,0.0,1.0
Norway,NIGERIA,ABUJA,623.0,310.0,39,12.60%,313.0,0.5024077046548957,623.0
Norway,PAKISTAN,ISLAMABAD,,,302,26.10%,840.0,,
Norway,PALESTINIAN AUTHORITY,RAMALLAH,273.0,247.0,20,8.10%,26.0,0.09523809523809523,273.0
Norway,PHILIPPINES,MANILA,,,"1,703",28.80%,448.0,,
Norway,ROMANIA,BUCHAREST,28.0,21.0,4,19.00%,7.0,0.25,28.0
Norway,RUSSIAN FEDERATION,MOSCOW,,,"12,675",72.40%,,,
Norway,RUSSIAN FEDERATION,MURMANSK,31.0,22.0,22,100.00%,9.0,0.2903225806451613,31.0
Norway,SAUDI ARABIA,RIYADH,,,"1,185",96.00%,77.0,,
Norway,SERBIA,BELGRADE,14.0,13.0,3,23.10%,1.0,0.07142857142857142,14.0
Norway,SOUTH AFRICA,PRETORIA,,,949,32.90%,86.0,,
Norway,SOUTH KOREA,SEOUL,-3.0,3.0,0,0,0.0,0.0,3.0
Norway,SOUTH SUDAN,JUBA,3.0,3.0,2,0,0.0,0.0,3.0
Norway,SPAIN,MADRID,-13.0,15.0,0,0,2.0,0.11764705882352941,17.0
Norway,SRI LANKA,COLOMBO,911.0,801.0,141,0,110.0,0.1207464324917673,911.0
Norway,SUDAN,KHARTOUM,264.0,98.0,16,16.30%,166.0,0.6287878787878788,264.0
Norway,SWEDEN,STOCKHOLM,5.0,3.0,3,100.00%,2.0,0.4,5.0
Norway,THAILAND,BANGKOK,,,"4,032",31.50%,714.0,,
Norway,TURKEY,ANKARA,,,452,39.50%,765.0,,
Norway,UGANDA,KAMPALA,342.0,245.0,18,7.30%,97.0,0.28362573099415206,342.0
Norway,UKRAINE,KYIV,196.0,187.0,144,77.00%,9.0,0.04591836734693878,196.0
Norway,UNITED ARAB EMIRATES,ABU DHABI,,,831,26.80%,,,
Norway,UNITED KINGDOM,LONDON,,,481,22.50%,908.0,,
Norway,USA,"NEW YORK, NY",,,"1,423",52.30%,89.0,,
Norway,VIETNAM,HANOI,,,171,9.00%,190.0,,
Poland,ALBANIA,TIRANA,33.0,0.0,0,0,33.0,1.0,33.0
Poland,ALGERIA,ALGIERS,,,508,33.40%,,,
Poland,ANGOLA,LUANDA,962.0,404.0,89,22.00%,558.0,0.58004158004158,962.0
Poland,ARGENTINA,BUENOS AIRES,4.0,3.0,2,66.70%,1.0,0.25,4.0
Poland,ARMENIA,YEREVAN,,,783,24.30%,320.0,,
Poland,AUSTRALIA,SYDNEY,224.0,221.0,72,32.60%,3.0,0.013392857142857142,224.0
Poland,AUSTRIA,VIENNA,1.0,1.0,0,0,0.0,0.0,1.0
Poland,AZERBAIJAN,BAKU,,,457,27.50%,159.0,,
Poland,BELARUS,BREST,,,"63,511",85.70%,211.0,,
Poland,BELARUS,GRODNO,,,"54,769",91.10%,49.0,,
Poland,BELARUS,MINSK,,,"1,18,185",82.40%,343.0,,
Poland,BELGIUM,BRUSSELS,2.0,2.0,0,0,0.0,0.0,2.0
Poland,BOSNIA AND HERZEGOVINA,SARAJEVO,15.0,15.0,10,66.70%,0.0,0.0,15.0
Poland,BRAZIL,CURITIBA,16.0,6.0,3,50.00%,10.0,0.625,16.0
Poland,BULGARIA,SOFIA,210.0,192.0,144,75.00%,18.0,0.08571428571428572,210.0
Poland,CANADA,MONTREAL,72.0,71.0,26,36.60%,1.0,0.013888888888888888,72.0
Poland,CANADA,OTTAWA,36.0,35.0,19,54.30%,1.0,0.027777777777777776,36.0
Poland,CANADA,TORONTO,241.0,233.0,114,48.90%,8.0,0.03319502074688797,241.0
Poland,CANADA,VANCOUVER,81.0,80.0,26,32.50%,1.0,0.012345679012345678,81.0
Poland,CHILE,SANTIAGO DE CHILE,11.0,9.0,5,55.60%,2.0,0.18181818181818182,11.0
Poland,CHINA,BEIJING,,,"1,209",13.30%,642.0,,
Poland,CHINA,CHENGDU,,,249,20.80%,15.0,,
Poland,CHINA,GUANGZHOU (CANTON),,,"1,169",27.90%,0.0,,
Poland,CHINA,SHANGHAI,,,"1,514",14.80%,422.0,,
Poland,COLOMBIA,BOGOTA,13.0,7.0,5,71.40%,6.0,0.46153846153846156,13.0
Poland,CROATIA,ZAGREB,9.0,9.0,4,44.40%,0.0,0.0,9.0
Poland,CUBA,HAVANA,227.0,190.0,25,13.20%,37.0,0.16299559471365638,227.0
Poland,CYPRUS,NICOSIA,120.0,96.0,30,31.30%,24.0,0.2,120.0
Poland,CZECH REPUBLIC,PRAGUE,2.0,2.0,0,0,0.0,0.0,2.0
Poland,DENMARK,COPENHAGEN,3.0,3.0,3,100.00%,0.0,0.0,3.0
Poland,EGYPT,CAIRO,,,348,18.30%,644.0,,
Poland,ETHIOPIA,ADDIS ABEBA,321.0,249.0,35,14.10%,72.0,0.22429906542056074,321.0
Poland,FINLAND,HELSINKI,2.0,1.0,0,0,1.0,0.5,2.0
Poland,FRANCE,PARIS,4.0,4.0,2,50.00%,0.0,0.0,4.0
Poland,GEORGIA,TBILISSI,80.0,43.0,15,34.90%,37.0,0.4625,80.0
Poland,GERMANY,BERLIN,20.0,20.0,4,20.00%,0.0,0.0,20.0
Poland,GREECE,ATHENS,2.0,1.0,0,0,1.0,0.5,2.0
Poland,HONG KONG S.A.R.,HONG KONG,215.0,213.0,55,25.80%,2.0,0.009302325581395349,215.0
Poland,INDIA,MUMBAI,,,"2,970",64.80%,476.0,,
Poland,INDIA,NEW DELHI,,,"1,210",33.40%,970.0,,
Poland,INDONESIA,JAKARTA,,,"1,200",83.70%,8.0,,
Poland,IRAN,TEHERAN,,,371,24.60%,650.0,,
Poland,IRAQ,ERBIL,,840.0,190,22.60%,,,
Poland,IRELAND,DUBLIN,344.0,325.0,123,37.80%,19.0,0.055232558139534885,344.0
Poland,ISRAEL,TEL AVIV,467.0,450.0,65,14.40%,17.0,0.03640256959314775,467.0
Poland,JAPAN,TOKYO,207.0,199.0,21,10.60%,8.0,0.03864734299516908,207.0
Poland,JORDAN,AMMAN,,922.0,237,25.70%,179.0,0.16257947320617622,1101.0
Poland,KAZAKHSTAN,ALMATY,,,531,18.10%,282.0,,
Poland,KAZAKHSTAN,ASTANA,,,395,15.80%,91.0,,
Poland,KENYA,NAIROBI,602.0,430.0,35,8.10%,172.0,0.2857142857142857,602.0
Poland,KUWAIT,KUWAIT,780.0,656.0,445,67.80%,124.0,0.15897435897435896,780.0
Poland,LATVIA,RIGA,1.0,1.0,1,100.00%,0.0,0.0,1.0
Poland,LEBANON,BEIRUT,,,328,28.10%,73.0,,
Poland,MALAYSIA,KUALA LUMPUR,159.0,82.0,37,45.10%,77.0,0.48427672955974843,159.0
Poland,MEXICO,MEXICO CITY,18.0,18.0,8,44.40%,0.0,0.0,18.0
Poland,MOLDOVA,CHISINAU,88.0,83.0,50,60.20%,5.0,0.056818181818181816,88.0
Poland,MOROCCO,RABAT,889.0,683.0,61,8.90%,206.0,0.23172103487064116,889.0
Poland,NEW ZEALAND,WELLINGTON,35.0,35.0,13,37.10%,0.0,0.0,35.0
Poland,NIGERIA,ABUJA,,431.0,121,28.10%,717.0,0.6245644599303136,1148.0
Poland,NORTH KOREA,PYONGYANG,81.0,72.0,3,4.20%,9.0,0.1111111111111111,81.0
Poland,NORTH MACEDONIA,SKOPJE,183.0,0.0,0,0,183.0,1.0,183.0
Poland,PAKISTAN,ISLAMABAD,906.0,515.0,187,36.30%,391.0,0.4315673289183223,906.0
Poland,PANAMA,PANAMA CITY,16.0,16.0,10,62.50%,0.0,0.0,16.0
Poland,PERU,LIMA,18.0,18.0,8,44.40%,0.0,0.0,18.0
Poland,QATAR,DOHA,,,812,60.10%,216.0,,
Poland,ROMANIA,BUCHAREST,205.0,183.0,44,24.00%,22.0,0.1073170731707317,205.0
